Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,87.00,,27870.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058249001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,3,88.47,,96840.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058222001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,88.70,,32970.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058218001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,88.86,,33450.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058219001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,89.20,,34470.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058216001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,4,89.42,,140520.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058212001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,89.44,,35190.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058210001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,6,89.44,,211140.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058211001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,5,89.45,,176100.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058186001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,6,89.45,,211320.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058213001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,89.48,,35310.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058187001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,89.48,,70620.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058214001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,3,89.48,,105930.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058215001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,3,89.50,,106110.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058189001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,7,89.53,,248220.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058191001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,10,89.54,,354900.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058188001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,89.56,,35550.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058190001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260513,S,2,90.44,,76380.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260513F053040001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260513,S,2,90.45,,76440.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260513F053041001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260513,S,1,90.69,,38940.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260513F053039001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260513,S,6,91.08,,240660.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260513F053038001,
20260518,XOB8098,F,COMEX,GD,Jun 26 ,,,,20260514,S,1,4694.40,,13640.00,0.00,,4558,USD,,SMCTFEX_IFSC,100.00000,20260514F058260001,
20260518,XOB8098,F,COMEX,MGC,Jun 26 ,,,,20260515,S,1,4568.30,,103.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260515F056045001,
20260518,XOB8098,F,COMEX,MGC,Jun 26 ,,,,20260515,S,1,4570.70,,127.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260515F056043001,
20260518,XOB8098,F,COMEX,MGC,Jun 26 ,,,,20260515,S,1,4570.70,,127.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260515F056044001,
20260518,XOB8098,F,COMEX,MGC,Jun 26 ,,,,20260515,S,1,4572.70,,147.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260515F056037001,
20260518,XOB8098,F,COMEX,MGC,Jun 26 ,,,,20260515,S,1,4574.90,,169.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260515F056031001,
