Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.00,,40.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056018001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.00,,40.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056040001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.20,,42.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056043001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.20,,42.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056044001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.30,,43.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056041001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.30,,43.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056042001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.30,,43.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056045001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.40,,44.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056001001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.40,,44.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056046001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.50,,45.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056047001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.80,,48.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056048001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.80,,48.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056049001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.80,,48.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056050001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.90,,49.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056004001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.90,,49.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056051001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.90,,49.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056056001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.00,,50.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056055001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.10,,51.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055994001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.30,,53.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056054001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.30,,53.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056057001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.40,,54.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056052001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.50,,55.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056058001,
